"codmun","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude"
500660,"Ponta Porã","Mato Grosso do Sul","Centro-Oeste","50017","Sul Fronteira","50017","CONE SUL"
500690,"Porto Murtinho","Mato Grosso do Sul","Centro-Oeste","50009","Baixo Pantanal","50009","CENTRO"
500710,"Ribas do Rio Pardo","Mato Grosso do Sul","Centro-Oeste","50011","Centro","50011","CENTRO"
500720,"Rio Brilhante","Mato Grosso do Sul","Centro-Oeste","50012","Centro Sul","50012","CONE SUL"
500730,"Rio Negro","Mato Grosso do Sul","Centro-Oeste","50015","Norte","50015","CENTRO"
500740,"Rio Verde de Mato Grosso","Mato Grosso do Sul","Centro-Oeste","50015","Norte","50015","CENTRO"
500750,"Rochedo","Mato Grosso do Sul","Centro-Oeste","50011","Centro","50011","CENTRO"
500755,"Santa Rita do Pardo","Mato Grosso do Sul","Centro-Oeste","50013","Leste","50013","COSTA LESTE"
500769,"São Gabriel do Oeste","Mato Grosso do Sul","Centro-Oeste","50015","Norte","50015","CENTRO"
500780,"Selvíria","Mato Grosso do Sul","Centro-Oeste","50013","Leste","50013","COSTA LESTE"
500770,"Sete Quedas","Mato Grosso do Sul","Centro-Oeste","50017","Sul Fronteira","50017","CONE SUL"
500790,"Sidrolândia","Mato Grosso do Sul","Centro-Oeste","50011","Centro","50011","CENTRO"
500793,"Sonora","Mato Grosso do Sul","Centro-Oeste","50015","Norte","50015","CENTRO"
500795,"Tacuru","Mato Grosso do Sul","Centro-Oeste","50017","Sul Fronteira","50017","CONE SUL"
500797,"Taquarussu","Mato Grosso do Sul","Centro-Oeste","50016","Sudeste","50016","CONE SUL"
500800,"Terenos","Mato Grosso do Sul","Centro-Oeste","50011","Centro","50011","CENTRO"
500830,"Três Lagoas","Mato Grosso do Sul","Centro-Oeste","50013","Leste","50013","COSTA LESTE"
500840,"Vicentina","Mato Grosso do Sul","Centro-Oeste","50012","Centro Sul","50012","CONE SUL"
510010,"Acorizal","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510020,"Água Boa","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510025,"Alta Floresta","Mato Grosso","Centro-Oeste","51001","Alto Tapajos","51001","MACRORREGIAO NORTE"
510030,"Alto Araguaia","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510035,"Alto Boa Vista","Mato Grosso","Centro-Oeste","51009","Norte Araguaia Karaja","51009","MACRORREGIAO LESTE"
510040,"Alto Garças","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510050,"Alto Paraguai","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510060,"Alto Taquari","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510080,"Apiacás","Mato Grosso","Centro-Oeste","51001","Alto Tapajos","51001","MACRORREGIAO NORTE"
510100,"Araguaiana","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510120,"Araguainha","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510125,"Araputanga","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510130,"Arenápolis","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510140,"Aripuanã","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510160,"Barão de Melgaço","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510170,"Barra do Bugres","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510180,"Barra do Garças","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510185,"Bom Jesus do Araguaia","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510190,"Brasnorte","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510250,"Cáceres","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510260,"Campinápolis","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510263,"Campo Novo do Parecis","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510267,"Campo Verde","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510268,"Campos de Júlio","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510269,"Canabrava do Norte","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
510270,"Canarana","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510279,"Carlinda","Mato Grosso","Centro-Oeste","51001","Alto Tapajos","51001","MACRORREGIAO NORTE"
510285,"Castanheira","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510300,"Chapada dos Guimarães","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510305,"Cláudia","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510310,"Cocalinho","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510320,"Colíder","Mato Grosso","Centro-Oeste","51010","Norte Matogrossense","51010","MACRORREGIAO NORTE"
510325,"Colniza","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510330,"Comodoro","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510335,"Confresa","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
510336,"Conquista D'Oeste","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510337,"Cotriguaçu","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510340,"Cuiabá","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510343,"Curvelândia","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510345,"Denise","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510350,"Diamantino","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510360,"Dom Aquino","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510370,"Feliz Natal","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510380,"Figueirópolis D'Oeste","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510385,"Gaúcha do Norte","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510390,"General Carneiro","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510395,"Glória D'Oeste","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510410,"Guarantã do Norte","Mato Grosso","Centro-Oeste","51015","Vale Do Peixoto","51015","MACRORREGIAO NORTE"
510420,"Guiratinga","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510450,"Indiavaí","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510452,"Ipiranga do Norte","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510454,"Itanhangá","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510455,"Itaúba","Mato Grosso","Centro-Oeste","51010","Norte Matogrossense","51010","MACRORREGIAO NORTE"
510460,"Itiquira","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510480,"Jaciara","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510490,"Jangada","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510500,"Jauru","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510510,"Juara","Mato Grosso","Centro-Oeste","51016","Vale Dos Arinos","51016","MACRORREGIAO NORTE"
510515,"Juína","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510517,"Juruena","Mato Grosso","Centro-Oeste","51008","Noroeste Matogrossense","51008","MACRORREGIAO CENTRO-NOROESTE"
510520,"Juscimeira","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510523,"Lambari D'Oeste","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510525,"Lucas do Rio Verde","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510530,"Luciara","Mato Grosso","Centro-Oeste","51009","Norte Araguaia Karaja","51009","MACRORREGIAO LESTE"
510558,"Marcelândia","Mato Grosso","Centro-Oeste","51010","Norte Matogrossense","51010","MACRORREGIAO NORTE"
510560,"Matupá","Mato Grosso","Centro-Oeste","51015","Vale Do Peixoto","51015","MACRORREGIAO NORTE"
510562,"Mirassol d'Oeste","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510590,"Nobres","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510600,"Nortelândia","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510610,"Nossa Senhora do Livramento","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510615,"Nova Bandeirantes","Mato Grosso","Centro-Oeste","51001","Alto Tapajos","51001","MACRORREGIAO NORTE"
510620,"Nova Brasilândia","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510621,"Nova Canaã do Norte","Mato Grosso","Centro-Oeste","51010","Norte Matogrossense","51010","MACRORREGIAO NORTE"
510880,"Nova Guarita","Mato Grosso","Centro-Oeste","51010","Norte Matogrossense","51010","MACRORREGIAO NORTE"
510618,"Nova Lacerda","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510885,"Nova Marilândia","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510890,"Nova Maringá","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510895,"Nova Monte Verde","Mato Grosso","Centro-Oeste","51001","Alto Tapajos","51001","MACRORREGIAO NORTE"
510622,"Nova Mutum","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510617,"Nova Nazaré","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510623,"Nova Olímpia","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510619,"Nova Santa Helena","Mato Grosso","Centro-Oeste","51010","Norte Matogrossense","51010","MACRORREGIAO NORTE"
510624,"Nova Ubiratã","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510625,"Nova Xavantina","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510627,"Novo Horizonte do Norte","Mato Grosso","Centro-Oeste","51016","Vale Dos Arinos","51016","MACRORREGIAO NORTE"
510626,"Novo Mundo","Mato Grosso","Centro-Oeste","51015","Vale Do Peixoto","51015","MACRORREGIAO NORTE"
510631,"Novo Santo Antônio","Mato Grosso","Centro-Oeste","51009","Norte Araguaia Karaja","51009","MACRORREGIAO LESTE"
510628,"Novo São Joaquim","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510629,"Paranaíta","Mato Grosso","Centro-Oeste","51001","Alto Tapajos","51001","MACRORREGIAO NORTE"
510630,"Paranatinga","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510637,"Pedra Preta","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510642,"Peixoto de Azevedo","Mato Grosso","Centro-Oeste","51015","Vale Do Peixoto","51015","MACRORREGIAO NORTE"
510645,"Planalto da Serra","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510650,"Poconé","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510665,"Pontal do Araguaia","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510670,"Ponte Branca","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510675,"Pontes e Lacerda","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510677,"Porto Alegre do Norte","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
510680,"Porto dos Gaúchos","Mato Grosso","Centro-Oeste","51016","Vale Dos Arinos","51016","MACRORREGIAO NORTE"
510682,"Porto Esperidião","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510685,"Porto Estrela","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510700,"Poxoréu","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510704,"Primavera do Leste","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510706,"Querência","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510715,"Reserva do Cabaçal","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510718,"Ribeirão Cascalheira","Mato Grosso","Centro-Oeste","51006","Medio Araguaia","51006","MACRORREGIAO LESTE"
510719,"Ribeirãozinho","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510720,"Rio Branco","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510757,"Rondolândia","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510760,"Rondonópolis","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510770,"Rosário Oeste","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510775,"Salto do Céu","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510724,"Santa Carmem","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510774,"Santa Cruz do Xingu","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
510776,"Santa Rita do Trivelato","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510777,"Santa Terezinha","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
510726,"Santo Afonso","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510779,"Santo Antônio do Leste","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510780,"Santo Antônio do Leverger","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510785,"São Félix do Araguaia","Mato Grosso","Centro-Oeste","51009","Norte Araguaia Karaja","51009","MACRORREGIAO LESTE"
510729,"São José do Povo","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510730,"São José do Rio Claro","Mato Grosso","Centro-Oeste","51004","Centro Norte","51004","MACRORREGIAO CENTRO-NOROESTE"
510735,"São José do Xingu","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
510710,"São José dos Quatro Marcos","Mato Grosso","Centro-Oeste","51011","Oeste Matogrossense","51011","MACRORREGIAO OESTE"
510740,"São Pedro da Cipa","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510787,"Sapezal","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510788,"Serra Nova Dourada","Mato Grosso","Centro-Oeste","51009","Norte Araguaia Karaja","51009","MACRORREGIAO LESTE"
510790,"Sinop","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510792,"Sorriso","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510794,"Tabaporã","Mato Grosso","Centro-Oeste","51016","Vale Dos Arinos","51016","MACRORREGIAO NORTE"
510795,"Tangará da Serra","Mato Grosso","Centro-Oeste","51007","Medio Norte Matogrossense","51007","MACRORREGIAO CENTRO-NOROESTE"
510800,"Tapurah","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510805,"Terra Nova do Norte","Mato Grosso","Centro-Oeste","51015","Vale Do Peixoto","51015","MACRORREGIAO NORTE"
510810,"Tesouro","Mato Grosso","Centro-Oeste","51013","Sul Matogrossense","51013","MACRORREGIAO SUL"
510820,"Torixoréu","Mato Grosso","Centro-Oeste","51005","Garcas Araguaia","51005","MACRORREGIAO LESTE"
510830,"União do Sul","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510835,"Vale de São Domingos","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510840,"Várzea Grande","Mato Grosso","Centro-Oeste","51002","Baixada Cuiabana","51002","MACRORREGIAO CENTRO-NORTE"
510850,"Vera","Mato Grosso","Centro-Oeste","51014","Teles Pires","51014","MACRORREGIAO NORTE"
510550,"Vila Bela da Santíssima Trindade","Mato Grosso","Centro-Oeste","51012","Sudoeste Matogrossense","51012","MACRORREGIAO OESTE"
510860,"Vila Rica","Mato Grosso","Centro-Oeste","51003","Araguaia Xingu","51003","MACRORREGIAO LESTE"
520005,"Abadia de Goiás","Goiás","Centro-Oeste","52001","Central","52001","MACRORREGIAO CENTRO-OESTE"
520010,"Abadiânia","Goiás","Centro-Oeste","52011","Pirineus","52011","MACRORREGIAO CENTRO-NORTE"
520013,"Acreúna","Goiás","Centro-Oeste","52015","Sudoeste I","52015","MACRORREGIAO SUDOESTE"
520015,"Adelândia","Goiás","Centro-Oeste","52010","Oeste II","52010","MACRORREGIAO CENTRO-OESTE"
520017,"Água Fria de Goiás","Goiás","Centro-Oeste","52003","Entorno Norte","52003","MACRORREGIAO NORDESTE"
520020,"Água Limpa","Goiás","Centro-Oeste","52017","Sul","52017","MACRORREGIAO CENTRO SUDESTE"
520025,"Águas Lindas de Goiás","Goiás","Centro-Oeste","52004","Entorno Sul","52004","MACRORREGIAO NORDESTE"
520030,"Alexânia","Goiás","Centro-Oeste","52011","Pirineus","52011","MACRORREGIAO CENTRO-NORTE"
520050,"Aloândia","Goiás","Centro-Oeste","52017","Sul","52017","MACRORREGIAO CENTRO SUDESTE"
520055,"Alto Horizonte","Goiás","Centro-Oeste","52014","Serra Da Mesa","52014","MACRORREGIAO CENTRO-NORTE"
520060,"Alto Paraíso de Goiás","Goiás","Centro-Oeste","52003","Entorno Norte","52003","MACRORREGIAO NORDESTE"
520080,"Alvorada do Norte","Goiás","Centro-Oeste","52007","Nordeste II","52007","MACRORREGIAO NORDESTE"
520082,"Amaralina","Goiás","Centro-Oeste","52014","Serra Da Mesa","52014","MACRORREGIAO CENTRO-NORTE"
520085,"Americano do Brasil","Goiás","Centro-Oeste","52012","Rio Vermelho","52012","MACRORREGIAO CENTRO-OESTE"
520090,"Amorinópolis","Goiás","Centro-Oeste","52009","Oeste I","52009","MACRORREGIAO CENTRO-OESTE"
520110,"Anápolis","Goiás","Centro-Oeste","52011","Pirineus","52011","MACRORREGIAO CENTRO-NORTE"
520120,"Anhanguera","Goiás","Centro-Oeste","52005","Estrada De Ferro","52005","MACRORREGIAO CENTRO SUDESTE"
520130,"Anicuns","Goiás","Centro-Oeste","52001","Central","52001","MACRORREGIAO CENTRO-OESTE"
520140,"Aparecida de Goiânia","Goiás","Centro-Oeste","52002","Centro Sul","52002","MACRORREGIAO CENTRO SUDESTE"
520145,"Aparecida do Rio Doce","Goiás","Centro-Oeste","52015","Sudoeste I","52015","MACRORREGIAO SUDOESTE"
520150,"Aporé","Goiás","Centro-Oeste","52016","Sudoeste II","52016","MACRORREGIAO SUDOESTE"
